id,receipt_no,corp_code,corp_name,stock_code,report_name,event_date,market,t0_close,t+1_close,t+2_close,t+5_close,ret_1d,ret_2d,ret_5d,error,disclosure_id,contract_value_krw,prior_year_revenue_krw,contract_to_revenue_ratio,validation_status
75171,20260330900545,1487446,씨엔알리서치,359090,단일판매ㆍ공급계약체결,2026-03-30,KOSDAQ,809.0,795.0,802.0,775.0,-0.0173053152039555,-0.0086526576019777,-0.042027194066749,,75171,11509463000.0,64982070922,0.1771,ok
74522,20260330901093,1566248,에코프로에이치엔,383310,단일판매ㆍ공급계약체결,2026-03-30,KOSDAQ,29850.0,29300.0,30700.0,29300.0,-0.0184254606365159,0.0284757118927974,-0.0184254606365159,,74522,23985050000.0,234500459609,0.102,ok
74237,20260330901242,536541,에코프로,086520,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-03-30,KOSDAQ,146700.0,139500.0,149100.0,143000.0,-0.049079754601227,0.016359918200409,-0.0252215405589638,,74237,23985050000.0,234500459609,0.102,ok
70573,20260331801669,1199550,HD현대에너지솔루션,322000,단일판매ㆍ공급계약체결,2026-03-31,KOSPI,139100.0,136600.0,147000.0,168800.0,-0.0179726815240833,0.0567936736161034,0.2135154565061108,,70573,127800000000.0,422400000000,0.303,ok
69804,20260331802488,361488,텔코웨어,078000,단일판매ㆍ공급계약체결,2026-03-31,KOSPI,16550.0,17160.0,16810.0,16670.0,0.036858006042296,0.0157099697885196,0.0072507552870091,,69804,9400000000.0,44852925328,0.21,ok
73296,20260331900156,1575839,플라즈맵,405000,단일판매ㆍ공급계약체결,2026-03-31,KOSDAQ,7150.0,7170.0,7180.0,6910.0,0.0027972027972027,0.0041958041958041,-0.0335664335664335,,73296,2500000000.0,10139296801,0.2466,ok
72728,20260331900284,125664,삼미금속,012210,단일판매ㆍ공급계약체결,2026-03-31,KOSDAQ,13140.0,14250.0,13230.0,13330.0,0.0844748858447488,0.0068493150684931,0.0144596651445967,,72728,10812952150.0,76441344507,0.14150000000000001,ok
72295,20260331900518,1678312,아이빔테크놀로지,460470,단일판매ㆍ공급계약체결,2026-03-31,KOSDAQ,3275.0,3475.0,3210.0,3120.0,0.0610687022900764,-0.0198473282442748,-0.0473282442748091,,72295,470466572.0,3564282688,0.132,ok
64639,20260401900611,1678312,아이빔테크놀로지,460470,단일판매ㆍ공급계약체결,2026-04-01,KOSDAQ,3475.0,3210.0,3270.0,3225.0,-0.0762589928057554,-0.0589928057553956,-0.0719424460431654,,64639,538541473.0,4375864077,0.12300000000000001,ok
2653,20260526900207,1678312,아이빔테크놀로지,460470,단일판매ㆍ공급계약체결,2026-05-26,KOSDAQ,4500.0,4335.0,3805.0,3740.0,-0.0366666666666666,-0.1544444444444445,-0.1688888888888888,,2653,617423827.0,4375864077,0.141,ok
70133,20260331902050,1063884,솔디펜스,215090,단일판매ㆍ공급계약체결,2026-03-31,KOSDAQ,2615.0,2780.0,2675.0,2625.0,0.0630975143403442,0.022944550669216,0.0038240917782026,,70133,4266636500.0,21756567908,0.1961,ok
62322,20260401801472,126566,한화에어로스페이스,012450,단일판매ㆍ공급계약체결,2026-04-01,KOSPI,1333000.0,1417000.0,1449000.0,1484000.0,0.0630157539384845,0.0870217554388597,0.1132783195798949,,62322,2024075073362.0,11240121484118,0.1801,ok
65857,20260401900381,1571107,오픈엣지테크놀로지,394280,단일판매ㆍ공급계약체결,2026-04-01,KOSDAQ,15630.0,14370.0,14440.0,15730.0,-0.0806142034548944,-0.0761356365962891,0.0063979526551503,,65857,3480820000.0,16058809323,0.217,ok
64718,20260401900588,410915,서울옥션,063170,단일판매ㆍ공급계약체결,2026-04-01,KOSDAQ,7590.0,7000.0,6950.0,7090.0,-0.077733860342556,-0.0843214756258234,-0.0658761528326745,,64718,6050000000.0,20599064531,0.2937,ok
62363,20260401901450,105138,파라텍,033540,단일판매ㆍ공급계약체결,2026-04-01,KOSDAQ,1160.0,1101.0,1120.0,1120.0,-0.0508620689655172,-0.0344827586206896,-0.0344827586206896,,62363,46312930000.0,173929893426,0.2663,ok
21120,20260428800140,128980,삼호개발,010960,단일판매ㆍ공급계약체결,2026-04-28,KOSPI,4050.0,4015.0,3995.0,3945.0,-0.0086419753086419,-0.0135802469135802,-0.0259259259259259,,21120,34800000000.0,409727353425,0.0849,ok
56614,20260403900671,1014055,에스트래픽,234300,단일판매ㆍ공급계약체결,2026-04-03,KOSDAQ,3345.0,3290.0,3275.0,3410.0,-0.0164424514200298,-0.0209267563527653,0.0194319880418534,,56614,35637000000.0,168238551225,0.212,ok
55630,20260403900787,605124,알파칩스,117670,단일판매ㆍ공급계약체결,2026-04-03,KOSDAQ,16780.0,15740.0,15200.0,15680.0,-0.0619785458879618,-0.0941597139451728,-0.0655542312276519,,55630,23939152125.0,82279635343,0.2909,ok
55804,20260403900789,1237434,플리토,300080,단일판매ㆍ공급계약체결,2026-04-03,KOSDAQ,11200.0,10950.0,10910.0,11240.0,-0.0223214285714286,-0.0258928571428571,0.0035714285714285,,55804,3877678656.0,35979641976,0.10779999999999999,ok
54039,20260403901458,1579570,시큐레터,418250,단일판매ㆍ공급계약체결,2026-04-03,KOSDAQ,6550.0,6550.0,6550.0,6550.0,0.0,0.0,0.0,,54039,801800000.0,1411766617,0.568,ok
51060,20260406900519,1360875,탑머티리얼,360070,단일판매ㆍ공급계약체결,2026-04-06,KOSDAQ,17390.0,16860.0,17700.0,17930.0,-0.0304772857964347,0.0178263369752731,0.0310523289246693,,51060,7897760000.0,23130641417,0.3414,ok
8566,20260515900800,1360875,탑머티리얼,360070,단일판매ㆍ공급계약체결,2026-05-15,KOSDAQ,15800.0,15610.0,15190.0,15730.0,-0.0120253164556961,-0.0386075949367088,-0.0044303797468354,,8566,3363975000.0,23130641417,0.1454,ok
50172,20260406900708,877819,데이타솔루션,263800,단일판매ㆍ공급계약체결,2026-04-06,KOSDAQ,4360.0,4400.0,4610.0,4715.0,0.0091743119266054,0.0573394495412844,0.0814220183486238,,50172,29301237727.0,103815906948,0.282,ok
46628,20260407900568,1676642,사피엔반도체,452430,단일판매ㆍ공급계약체결,2026-04-07,KOSDAQ,28850.0,33000.0,33000.0,32950.0,0.143847487001733,0.143847487001733,0.1421143847487,,46628,2349262928.0,17312155993,0.14,ok
44825,20260408900265,441650,케이씨에스,115500,단일판매ㆍ공급계약체결,2026-04-08,KOSDAQ,9360.0,9120.0,9470.0,13680.0,-0.0256410256410256,0.0117521367521367,0.4615384615384614,,44825,8793932000.0,24863482484,0.35369999999999996,ok
43002,20260408900869,411808,제이오,418550,단일판매ㆍ공급계약체결,2026-04-08,KOSDAQ,8520.0,8330.0,8360.0,8810.0,-0.0223004694835681,-0.0187793427230047,0.034037558685446,,43002,10100000000.0,55173743385,0.183,ok
42917,20260408900891,959210,코츠테크놀로지,448710,단일판매ㆍ공급계약체결,2026-04-08,KOSDAQ,19190.0,19120.0,20450.0,21550.0,-0.003647733194372,0.0656591974986973,0.122980719124544,,42917,7785289360.0,68114262512,0.1143,ok
41943,20260408901137,231105,동성화인텍,033500,단일판매ㆍ공급계약체결,2026-04-08,KOSDAQ,25650.0,25300.0,25550.0,26450.0,-0.01364522417154,-0.0038986354775828,0.0311890838206627,,41943,87816304000.0,742186008411,0.11800000000000001,ok
41191,20260409800475,178754,동아지질,028100,단일판매ㆍ공급계약체결,2026-04-09,KOSPI,18300.0,18250.0,17770.0,17890.0,-0.0027322404371584,-0.0289617486338797,-0.0224043715846994,,41191,67594000000.0,467725500443,0.145,ok
40251,20260409900628,1506617,쓰리빌리언,394800,단일판매ㆍ공급계약체결(자율공시),2026-04-09,KOSDAQ,11200.0,11370.0,10750.0,12200.0,0.0151785714285714,-0.0401785714285714,0.0892857142857141,,40251,954545455.0,11708662411,0.0815,ok
39859,20260409900726,364740,머큐리,100590,단일판매ㆍ공급계약체결,2026-04-09,KOSDAQ,8800.0,9290.0,11320.0,8050.0,0.0556818181818181,0.2863636363636364,-0.0852272727272727,,39859,14950000000.0,123866036266,0.1207,ok
39738,20260409900741,1416642,다보링크,340360,단일판매ㆍ공급계약체결,2026-04-09,KOSDAQ,1560.0,1643.0,1759.0,1666.0,0.0532051282051282,0.1275641025641025,0.0679487179487179,,39738,25669992000.0,63202011258,0.40619999999999995,ok
36535,20260410800413,143262,우진아이엔에스,010400,단일판매ㆍ공급계약체결,2026-04-10,KOSPI,3815.0,3965.0,3975.0,4205.0,0.0393184796854522,0.0419397116644824,0.1022280471821757,,36535,24850000000.0,164457886988,0.15109999999999998,ok
21102,20260428800161,143262,우진아이엔에스,010400,단일판매ㆍ공급계약체결,2026-04-28,KOSPI,4100.0,4175.0,4105.0,4085.0,0.0182926829268292,0.0012195121951219,-0.0036585365853658,,21102,25569000000.0,164457886988,0.1555,ok
37802,20260410900207,870065,쓰리에이로직스,177900,단일판매ㆍ공급계약체결,2026-04-10,KOSDAQ,6640.0,6470.0,6360.0,6480.0,-0.0256024096385542,-0.0421686746987951,-0.0240963855421686,,37802,11374848000.0,14494595306,0.7848,ok
36132,20260410900491,1343665,RF머트리얼즈,327260,단일판매ㆍ공급계약체결,2026-04-10,KOSDAQ,91268.0,87822.0,100228.0,99342.0,-0.0377569356181793,0.0981724153043783,0.0884647412017356,,36132,7294886200.0,64084381231,0.11380000000000001,ok
34452,20260413800107,145437,아센디오,012170,단일판매ㆍ공급계약체결,2026-04-13,KOSPI,1347.0,1426.0,1466.0,1464.0,0.058648849294729,0.0883444691907944,0.0868596881959911,,34452,3016000000.0,5921928326,0.5093,ok
32355,20260413800486,137207,유니켐,011330,단일판매ㆍ공급계약체결,2026-04-13,KOSPI,670.0,715.0,697.0,695.0,0.0671641791044777,0.0402985074626864,0.0373134328358208,,32355,18760000000.0,106243075628,0.177,ok
34157,20260413900125,605328,씨앤지하이테크,264660,단일판매ㆍ공급계약체결,2026-04-13,KOSDAQ,18110.0,18740.0,19470.0,20300.0,0.0347874102705687,0.0750966316951959,0.1209276642738819,,34157,38149060000.0,196194330780,0.19440000000000002,ok
33753,20260413900172,298340,에스티아이,039440,단일판매ㆍ공급계약체결,2026-04-13,KOSDAQ,31750.0,31950.0,32350.0,33250.0,0.0062992125984251,0.0188976377952756,0.0472440944881888,,33753,39469680000.0,328058707879,0.12,ok
29345,20260414900549,535676,테크윙,089030,단일판매ㆍ공급계약체결,2026-04-14,KOSDAQ,54200.0,57600.0,57400.0,57100.0,0.0627306273062731,0.0590405904059041,0.0535055350553506,,29345,22863276800.0,159128398402,0.1437,ok
28488,20260415900007,657002,에이디테크놀로지,200710,단일판매ㆍ공급계약체결,2026-04-15,KOSDAQ,54500.0,52900.0,54500.0,56400.0,-0.0293577981651376,0.0,0.0348623853211009,,28488,39584650000.0,164511629858,0.24100000000000002,ok
27824,20260415900875,666204,제너셈,217190,단일판매ㆍ공급계약체결,2026-04-15,KOSDAQ,6100.0,6700.0,6810.0,7180.0,0.098360655737705,0.1163934426229509,0.1770491803278688,,27824,6001000000.0,56757244825,0.1057,ok
27547,20260416900081,1376715,디앤디파마텍,347850,단일판매ㆍ공급계약체결,2026-04-16,KOSDAQ,81600.0,78900.0,82000.0,79700.0,-0.0330882352941176,0.0049019607843137,-0.0232843137254902,,27547,1832669568.0,4297604947,0.4264,ok
27413,20260416900247,1150515,대명에너지,389260,단일판매ㆍ공급계약체결,2026-04-16,KOSDAQ,23100.0,22600.0,22300.0,22950.0,-0.0216450216450216,-0.0346320346320346,-0.0064935064935064,,27413,33700000000.0,130971472403,0.25730000000000003,ok
26775,20260417900244,1150515,대명에너지,389260,단일판매ㆍ공급계약체결,2026-04-17,KOSDAQ,22600.0,22300.0,21850.0,23100.0,-0.0132743362831858,-0.0331858407079646,0.0221238938053096,,26775,33300000000.0,130971472403,0.25429999999999997,ok
22944,20260424900124,1150515,대명에너지,389260,단일판매ㆍ공급계약체결,2026-04-24,KOSDAQ,23100.0,24750.0,24100.0,23900.0,0.0714285714285714,0.0432900432900433,0.0346320346320345,,22944,27358185561.0,130971472403,0.2089,ok
21917,20260427900260,1150515,대명에너지,389260,단일판매ㆍ공급계약체결,2026-04-27,KOSDAQ,24750.0,24100.0,25000.0,23500.0,-0.0262626262626262,0.0101010101010101,-0.0505050505050505,,21917,136000000000.0,130971472403,1.0384,ok
27272,20260416900393,1708163,엔알비,475230,단일판매ㆍ공급계약체결,2026-04-16,KOSDAQ,20750.0,21350.0,21150.0,19850.0,0.0289156626506024,0.0192771084337348,-0.0433734939759036,,27272,8063300000.0,59481544678,0.1356,ok
27245,20260416900444,1035678,링크드,193250,단일판매ㆍ공급계약체결,2026-04-16,KOSDAQ,1855.0,2410.0,2280.0,1995.0,0.2991913746630728,0.2291105121293801,0.0754716981132075,,27245,1097964000.0,10455279389,0.105,ok
27106,20260416900540,1513440,파이버프로,368770,단일판매ㆍ공급계약체결,2026-04-16,KOSDAQ,23900.0,26500.0,25700.0,24050.0,0.108786610878661,0.0753138075313808,0.0062761506276149,,27106,4626727211.0,43472321309,0.10640000000000001,ok
26790,20260417900222,377018,기가레인,049080,단일판매ㆍ공급계약체결(자율공시),2026-04-17,KOSDAQ,2600.0,2640.0,2435.0,2425.0,0.0153846153846153,-0.0634615384615384,-0.0673076923076922,,26790,3750196790.0,40331425989,0.09300000000000001,ok
26004,20260420900199,610083,비아트론,141000,단일판매ㆍ공급계약체결,2026-04-20,KOSDAQ,11570.0,11840.0,11990.0,11730.0,0.0233362143474502,0.0363007778738115,0.0138288677614519,,26004,11780800000.0,65118567077,0.1809,ok
5328,20260519900258,610083,비아트론,141000,단일판매ㆍ공급계약체결,2026-05-19,KOSDAQ,10290.0,9800.0,10450.0,9810.0,-0.0476190476190476,0.0155490767735666,-0.0466472303206997,,5328,8848820000.0,65118567077,0.1358,ok
25915,20260420900317,365934,코세스,089890,단일판매ㆍ공급계약체결,2026-04-20,KOSDAQ,34900.0,35050.0,37900.0,43200.0,0.004297994269341,0.0859598853868195,0.2378223495702005,,25915,50068399602.0,82379163292,0.6078,ok
25763,20260420900453,1402995,케이엔에스,432470,단일판매ㆍ공급계약체결,2026-04-20,KOSDAQ,14350.0,14970.0,14600.0,14360.0,0.0432055749128919,0.0174216027874565,0.0006968641114981,,25763,10781353227.0,41230345116,0.2615,ok
2475,20260526900418,875307,야스,255440,단일판매ㆍ공급계약체결,2026-05-26,KOSDAQ,10070.0,9780.0,9510.0,8480.0,-0.0287984111221449,-0.0556107249255213,-0.1578947368421053,,2475,6800000000.0,34763681766,0.1956,ok
25605,20260420900680,1544468,이엔셀,456070,단일판매ㆍ공급계약체결,2026-04-20,KOSDAQ,16050.0,15750.0,15930.0,16510.0,-0.0186915887850467,-0.0074766355140186,0.0286604361370717,,25605,600000000.0,5258687306,0.11410000000000001,ok
25400,20260421800146,156354,지엠비코리아,013870,단일판매ㆍ공급계약체결,2026-04-21,KOSPI,5120.0,5050.0,5010.0,5010.0,-0.013671875,-0.021484375,-0.021484375,,25400,128883024696.0,787271627828,0.16399999999999998,ok
24938,20260421800678,458234,아시아나IDT,267850,단일판매ㆍ공급계약체결,2026-04-21,KOSPI,10820.0,10830.0,10760.0,10860.0,0.0009242144177448,-0.0055452865064694,0.0036968576709797,,24938,67107000000.0,194059284908,0.34600000000000003,ok
24689,20260422900148,298377,아이씨디,040910,단일판매ㆍ공급계약체결,2026-04-22,KOSDAQ,6030.0,5890.0,5900.0,5990.0,-0.0232172470978441,-0.0215588723051409,-0.0066334991708125,,24689,41308719614.0,197041477697,0.2096,ok
24540,20260422900308,1563922,엠오티,413390,단일판매ㆍ공급계약체결,2026-04-22,KOSDAQ,10370.0,9790.0,9710.0,9500.0,-0.055930568948891,-0.0636451301832208,-0.0838958534233365,,24540,7990000000.0,75453871276,0.1059,ok
5854,20260518900351,1563922,엠오티,413390,단일판매ㆍ공급계약체결,2026-05-18,KOSDAQ,8020.0,7760.0,7420.0,7710.0,-0.0324189526184538,-0.0748129675810473,-0.0386533665835411,,5854,39950000000.0,75453871276,0.5295000000000001,ok
24462,20260422900377,1700587,이노스페이스,462350,단일판매ㆍ공급계약체결,2026-04-22,KOSDAQ,13295.0,12493.0,13951.0,13535.0,-0.0603234298608499,0.0493418578412936,0.0180518992102294,,24462,485364000.0,2746488690,0.17670000000000002,ok
23867,20260423800175,132211,SUN&L,002820,단일판매ㆍ공급계약체결,2026-04-23,KOSPI,2515.0,2435.0,2415.0,2370.0,-0.0318091451292246,-0.0397614314115307,-0.0576540755467196,,23867,27424256000.0,272403719123,0.1007,ok
23592,20260423900507,1136001,나노실리칸첨단소재,286750,단일판매ㆍ공급계약체결,2026-04-23,KOSDAQ,1401.0,1527.0,1572.0,1589.0,0.0899357601713062,0.1220556745182013,0.1341898643825838,,23592,1544340000.0,5976639350,0.2584,ok
23362,20260423900794,627029,DGI,099520,단일판매ㆍ공급계약체결,2026-04-23,KOSDAQ,1284.0,1284.0,1284.0,1284.0,0.0,0.0,0.0,,23362,13200000000.0,25172528475,0.5244,ok
23358,20260423900799,627029,DGI,099520,단일판매ㆍ공급계약체결,2026-04-23,KOSDAQ,1284.0,1284.0,1284.0,1284.0,0.0,0.0,0.0,,23358,36100000000.0,25172528475,1.4341,ok
23360,20260423900802,627029,DGI,099520,단일판매ㆍ공급계약체결,2026-04-23,KOSDAQ,1284.0,1284.0,1284.0,1284.0,0.0,0.0,0.0,,23360,11100000000.0,25172528475,0.441,ok
21421,20260427800848,153621,참엔지니어링,009310,단일판매ㆍ공급계약체결,2026-04-27,KOSPI,1065.0,1065.0,1065.0,1065.0,0.0,0.0,0.0,,21421,5175900000.0,59844031140,0.08650000000000001,ok
21520,20260427900678,1429220,피아이이,452450,단일판매ㆍ공급계약체결,2026-04-27,KOSDAQ,7730.0,7150.0,7130.0,7690.0,-0.07503234152652,-0.0776196636481242,-0.0051746442432082,,21520,9319860000.0,65088392269,0.1432,ok
3270,20260522800384,152880,코오롱글로벌,003070,단일판매ㆍ공급계약체결,2026-05-22,KOSPI,10170.0,10000.0,9600.0,8990.0,-0.0167158308751229,-0.056047197640118,-0.1160275319567355,,3270,425836000000.0,2684430963154,0.1586,ok
3252,20260522800397,152862,코오롱,002020,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-05-22,KOSPI,66300.0,67000.0,64300.0,54900.0,0.0105580693815987,-0.0301659125188537,-0.1719457013574661,,3252,425836000000.0,2684430963154,0.1586,ok
20498,20260428800799,150828,진흥기업,002780,단일판매ㆍ공급계약체결,2026-04-28,KOSPI,1355.0,1458.0,1387.0,1449.0,0.0760147601476015,0.0236162361623615,0.0693726937269372,,20498,67545056000.0,576381970077,0.11720000000000001,ok
5928,20260518800213,150828,진흥기업,002780,단일판매ㆍ공급계약체결,2026-05-18,KOSPI,1117.0,1114.0,1078.0,1068.0,-0.0026857654431512,-0.0349149507609668,-0.0438675022381378,,5928,62580828000.0,576381970077,0.10859999999999999,ok
18351,20260430800407,366438,산일전기,062040,단일판매ㆍ공급계약체결,2026-04-30,KOSPI,266000.0,333500.0,319500.0,324000.0,0.2537593984962405,0.2011278195488721,0.2180451127819549,,18351,50277275000.0,501946220880,0.1002,ok
17801,20260430800860,160232,KSS해운,044450,단일판매ㆍ공급계약체결,2026-04-30,KOSPI,12820.0,12760.0,12270.0,11870.0,-0.0046801872074883,-0.0429017160686427,-0.0741029641185647,,17801,257144936347.0,561395196426,0.45799999999999996,ok
17773,20260430800873,160232,KSS해운,044450,단일판매ㆍ공급계약체결,2026-04-30,KOSPI,12820.0,12760.0,12270.0,11870.0,-0.0046801872074883,-0.0429017160686427,-0.0741029641185647,,17773,257144936347.0,561395196426,0.45799999999999996,ok
17758,20260430800893,160232,KSS해운,044450,단일판매ㆍ공급계약체결,2026-04-30,KOSPI,12820.0,12760.0,12270.0,11870.0,-0.0046801872074883,-0.0429017160686427,-0.0741029641185647,,17758,185168872959.0,561395196426,0.3298,ok
18597,20260430900228,1293485,제닉스로보틱스,381620,단일판매ㆍ공급계약체결,2026-04-30,KOSDAQ,10180.0,10070.0,9600.0,12490.0,-0.0108055009823182,-0.0569744597249508,0.2269155206286837,,18597,3010000000.0,22665261675,0.1328,ok
16885,20260430901787,1015160,PS일렉트로닉스,332570,단일판매ㆍ공급계약체결,2026-04-30,KOSDAQ,8060.0,10470.0,9910.0,11470.0,0.2990074441687345,0.2295285359801488,0.4230769230769231,,16885,102878642006.0,125476577087,0.8199,ok
16284,20260504800400,414601,유니퀘스트,077500,단일판매ㆍ공급계약체결,2026-05-04,KOSPI,8500.0,8350.0,7810.0,7300.0,-0.0176470588235294,-0.0811764705882353,-0.1411764705882353,,16284,128768100000.0,730042828552,0.1764,ok
16425,20260504900202,874803,AP위성,211270,단일판매ㆍ공급계약체결,2026-05-04,KOSDAQ,17490.0,17550.0,16840.0,16300.0,0.0034305317324185,-0.0371640937678673,-0.068038879359634,,16425,6273425000.0,47812373057,0.13,ok
15959,20260506800218,1210677,씨케이솔루션,480370,단일판매ㆍ공급계약체결,2026-05-06,KOSPI,2695.0,2610.0,2610.0,2500.0,-0.0315398886827458,-0.0315398886827458,-0.0723562152133581,,15959,29265096000.0,291009514864,0.10060000000000001,ok
4971,20260520800079,145109,유한양행,000100,단일판매ㆍ공급계약체결,2026-05-20,KOSPI,81500.0,84100.0,88300.0,83600.0,0.0319018404907975,0.0834355828220858,0.0257668711656442,,4971,210191637904.0,2186637586358,0.09609999999999999,ok
15800,20260506900437,1218299,에코아이,448280,단일판매ㆍ공급계약체결,2026-05-06,KOSDAQ,12720.0,12320.0,11720.0,11100.0,-0.0314465408805031,-0.0786163522012578,-0.1273584905660377,,15800,3837369744.0,30916305223,0.124,ok
600,20260527900179,1218299,에코아이,448280,단일판매ㆍ공급계약체결,2026-05-27,KOSDAQ,11180.0,10960.0,10960.0,10010.0,-0.0196779964221824,-0.0196779964221824,-0.1046511627906976,,600,8378442199.0,30916305223,0.271,ok
15643,20260506900589,1169434,오가닉티코스메틱,900300,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-05-06,KOSDAQ,8450.0,7600.0,6650.0,6350.0,-0.1005917159763313,-0.2130177514792899,-0.2485207100591716,,15643,32591842560.0,147939679116,0.22030000000000002,ok
15205,20260507800124,121969,에쓰씨엔지니어링,023960,단일판매ㆍ공급계약체결,2026-05-07,KOSPI,1380.0,1335.0,1280.0,1210.0,-0.0326086956521739,-0.072463768115942,-0.1231884057971014,,15205,27937000000.0,172318415172,0.16210000000000002,ok
15184,20260507900146,1588189,씨메스로보틱스,475400,단일판매ㆍ공급계약체결,2026-05-07,KOSDAQ,33600.0,37550.0,34650.0,31850.0,0.1175595238095237,0.03125,-0.0520833333333333,,15184,5291282504.0,13056154094,0.4053,ok
13080,20260511900360,1588189,씨메스로보틱스,475400,단일판매ㆍ공급계약체결,2026-05-11,KOSDAQ,34650.0,31850.0,32600.0,30750.0,-0.0808080808080807,-0.0591630591630591,-0.1125541125541125,,13080,6910000000.0,13056154094,0.5293,ok
15061,20260507900342,872656,금양그린파워,282720,단일판매ㆍ공급계약체결,2026-05-07,KOSDAQ,15470.0,14420.0,13400.0,12980.0,-0.0678733031674208,-0.1338073691014867,-0.160956690368455,,15061,34500000000.0,264778674601,0.1303,ok
14036,20260508900537,374020,이엘피,063760,단일판매ㆍ공급계약체결,2026-05-08,KOSDAQ,4115.0,4010.0,3670.0,3700.0,-0.025516403402187,-0.1081409477521263,-0.1008505467800728,,14036,4900000000.0,27313414664,0.1793,ok
12675,20260511900955,825959,하이비젼시스템,126700,단일판매ㆍ공급계약체결,2026-05-11,KOSDAQ,18170.0,17070.0,16890.0,15920.0,-0.0605393505778756,-0.0704457897633461,-0.1238304898183819,,12675,19160949179.0,171096948608,0.11199999999999999,ok
12514,20260512900186,540447,유니테스트,086390,단일판매ㆍ공급계약체결,2026-05-12,KOSDAQ,18660.0,18220.0,21050.0,16030.0,-0.0235798499464093,0.1280814576634512,-0.1409431939978563,,12514,29160000000.0,110195025305,0.2646,ok
12322,20260512900448,257732,한국정밀기계,101680,단일판매ㆍ공급계약체결,2026-05-12,KOSDAQ,2680.0,2700.0,2615.0,2900.0,0.007462686567164,-0.0242537313432835,0.0820895522388058,,12322,3326034000.0,30571562943,0.10869999999999999,ok
11724,20260513900169,406222,쎄크,081180,단일판매ㆍ공급계약체결,2026-05-13,KOSDAQ,11350.0,11240.0,9930.0,10860.0,-0.0096916299559471,-0.1251101321585903,-0.0431718061674009,,11724,9300000000.0,59205964528,0.15710000000000002,ok
11390,20260513900607,1091054,쎄노텍,222420,단일판매ㆍ공급계약체결,2026-05-13,KOSDAQ,1481.0,1560.0,1397.0,1291.0,0.0533423362592841,-0.0567184334908845,-0.1282916948008102,,11390,4663967460.0,35638307740,0.1308,ok
2583,20260526900290,1091054,쎄노텍,222420,단일판매ㆍ공급계약체결,2026-05-26,KOSDAQ,1448.0,1379.0,1338.0,1325.0,-0.0476519337016574,-0.0759668508287292,-0.0849447513812154,,2583,4118597280.0,35638307740,0.1155,ok
11298,20260513900735,642541,제이에스링크,127120,단일판매ㆍ공급계약체결,2026-05-13,KOSDAQ,40400.0,40500.0,35600.0,36550.0,0.0024752475247524,-0.1188118811881188,-0.0952970297029702,,11298,2488636364.0,19316467820,0.1288,ok
11175,20260513900851,925374,윤성에프앤씨,372170,단일판매ㆍ공급계약체결,2026-05-13,KOSDAQ,30300.0,32450.0,30300.0,27750.0,0.0709570957095708,0.0,-0.0841584158415841,,11175,49672478000.0,100175134197,0.4959,ok
11128,20260513900876,1488320,필에너지,378340,단일판매ㆍ공급계약체결,2026-05-13,KOSDAQ,17710.0,18860.0,17200.0,15000.0,0.0649350649350648,-0.0287972896668549,-0.1530208921513269,,11128,14768785000.0,33194030028,0.4449,ok
10483,20260514900422,1480708,HEM파마,376270,단일판매ㆍ공급계약체결,2026-05-14,KOSDAQ,64800.0,59700.0,60300.0,55800.0,-0.0787037037037037,-0.0694444444444444,-0.1388888888888888,,10483,2084434000.0,12979352490,0.1606,ok
9766,20260514901194,1257872,에스프리즘,288620,단일판매ㆍ공급계약체결,2026-05-14,KOSDAQ,10410.0,9750.0,9540.0,9010.0,-0.063400576368876,-0.0835734870317003,-0.1344860710854947,,9766,3933364800.0,15786204867,0.249,ok
9449,20260514901528,1747977,엘케이켐,489500,단일판매ㆍ공급계약체결,2026-05-14,KOSDAQ,33100.0,32250.0,31200.0,35500.0,-0.025679758308157,-0.0574018126888217,0.0725075528700907,,9449,21215469000.0,20179862262,1.0513,ok
9004,20260515800319,117629,KBI동양철관,008970,단일판매ㆍ공급계약체결,2026-05-15,KOSPI,1583.0,1577.0,1534.0,1577.0,-0.0037902716361338,-0.0309538850284269,-0.0037902716361338,,9004,21164000000.0,234784294346,0.0901,ok
7636,20260515801519,583442,노루페인트,090350,단일판매ㆍ공급계약체결,2026-05-15,KOSPI,8070.0,8310.0,8350.0,8210.0,0.0297397769516729,0.0346964064436183,0.017348203221809,,7636,81619751293.0,771052153523,0.106,ok
9024,20260515900280,1258428,프레스티지바이오로직스,334970,단일판매ㆍ공급계약체결,2026-05-15,KOSDAQ,2110.0,2020.0,2020.0,2040.0,-0.0426540284360189,-0.0426540284360189,-0.0331753554502369,,9024,2400544888.0,12533271503,0.19149999999999998,ok
8243,20260515901130,1671285,쿼드메디슨,464490,단일판매ㆍ공급계약체결,2026-05-15,KOSDAQ,10890.0,10520.0,10310.0,10460.0,-0.0339761248852158,-0.0532598714416896,-0.039485766758494,,8243,6000000000.0,10698152626,0.561,ok
5906,20260518900299,231044,우리기술,032820,단일판매ㆍ공급계약체결,2026-05-18,KOSDAQ,17290.0,16570.0,16080.0,16910.0,-0.0416425679583574,-0.0699826489300173,-0.021978021978022,,5906,9240680000.0,87135395389,0.106,ok
