id,receipt_no,corp_code,corp_name,stock_code,report_name,event_date,market,t0_close,t+1_close,t+2_close,t+5_close,ret_1d,ret_2d,ret_5d,error,t0_date,t+1_date,t+2_date,t+5_date,benchmark_source,benchmark_symbol,benchmark_t0_close,benchmark_t1_close,benchmark_t2_close,benchmark_t5_close,benchmark_ret_1d,benchmark_ret_2d,benchmark_ret_5d,abnormal_ret_1d,abnormal_ret_2d,abnormal_ret_5d,benchmark_alignment
1243746,20211208900318,00875237,씨앤투스,352700,권리락(무상증자),2021-12-08,KOSDAQ,9930.0,12900.0,10700.0,9980.0,0.29909365558912393,0.07754279959718025,0.0050352467270895485,,2021-12-08,2021-12-09,2021-12-10,2021-12-15,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,1006.04,1022.87,1011.57,1003.52,0.016728957099121367,0.005496799332034508,-0.00250487058168658,0.28236469849000256,0.07204600026514574,0.007540117308776129,complete
1250735,20211126900354,01014718,제노코,361390,권리락(무상증자),2021-11-26,KOSDAQ,46700.0,60700.0,60700.0,45950.0,0.2997858672376874,0.2997858672376874,-0.016059957173447548,,2021-11-26,2021-11-29,2021-11-30,2021-12-03,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,1005.89,992.34,965.63,998.47,-0.01347065782540835,-0.04002425712553059,-0.007376552108083301,0.31325652506309576,0.339810124363218,-0.008683405065364247,complete
1246271,20211201900462,01309795,알로이스,297570,권리락(무상증자),2021-12-01,KOSDAQ,3170.0,2975.0,2870.0,2790.0,-0.061514195583596165,-0.09463722397476337,-0.11987381703470035,,2021-12-01,2021-12-02,2021-12-03,2021-12-08,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,977.15,977.43,998.47,1006.04,0.00028654761295610065,0.02181855395793897,0.029565573351072016,-0.061800743196552266,-0.11645577793270234,-0.14943939038577236,complete
1245681,20211202000328,01343665,RF머트리얼즈,327260,주요사항보고서(무상증자결정),2021-12-02,KOSDAQ,14298.0,16492.0,15777.0,16147.0,0.15344803469016655,0.10344104070499371,0.129318785844174,,2021-12-02,2021-12-03,2021-12-06,2021-12-09,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,977.43,998.47,991.87,1022.87,0.02152583816743925,0.014773436460923106,0.04648926265819564,0.1319221965227273,0.08866760424407061,0.08282952318597836,complete
1245680,20211202900442,01343665,RF머트리얼즈,327260,주권매매거래정지(무상증자),2021-12-02,KOSDAQ,14298.0,16492.0,15777.0,16147.0,0.15344803469016655,0.10344104070499371,0.129318785844174,,2021-12-02,2021-12-03,2021-12-06,2021-12-09,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,977.43,998.47,991.87,1022.87,0.02152583816743925,0.014773436460923106,0.04648926265819564,0.1319221965227273,0.08866760424407061,0.08282952318597836,complete
1238615,20211216901389,01343665,RF머트리얼즈,327260,권리락(무상증자),2021-12-16,KOSDAQ,15408.0,14423.0,13882.0,13636.0,-0.06392782969885769,-0.09903946002076847,-0.11500519210799587,,2021-12-16,2021-12-17,2021-12-20,2021-12-23,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,1007.86,1001.26,990.51,1003.31,-0.006548528565475387,-0.017214692516817842,-0.00451451590498686,-0.0573793011333823,-0.08182476750395062,-0.11049067620300901,complete
1245169,20211203900385,00554352,아이큐어,175250,권리락(무상증자),2021-12-03,KOSDAQ,16001.0,15397.0,15359.0,16416.0,-0.03774764077245174,-0.04012249234422849,0.025935879007562113,,2021-12-03,2021-12-06,2021-12-07,2021-12-10,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,998.47,991.87,996.64,1011.57,-0.0066101134736146205,-0.001832804190411319,0.013120073712780567,-0.03113752729883712,-0.03828968815381717,0.012815805294781546,complete
1061497,20220919000261,00554352,아이큐어,175250,주요사항보고서(유무상증자결정),2022-09-19,KOSDAQ,7359.0,5155.0,4846.0,4287.0,-0.29949721429542053,-0.34148661502921596,-0.4174480228291888,,2022-09-19,2022-09-20,2022-09-21,2022-09-26,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,751.91,760.35,754.89,692.37,0.011224747642670119,0.003963240281416702,-0.07918500884414359,-0.31072196193809065,-0.34544985531063266,-0.3382630139850452,complete
1061498,20220919900395,00554352,아이큐어,175250,주권매매거래정지(무상증자),2022-09-19,KOSDAQ,7359.0,5155.0,4846.0,4287.0,-0.29949721429542053,-0.34148661502921596,-0.4174480228291888,,2022-09-19,2022-09-20,2022-09-21,2022-09-26,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,751.91,760.35,754.89,692.37,0.011224747642670119,0.003963240281416702,-0.07918500884414359,-0.31072196193809065,-0.34544985531063266,-0.3382630139850452,complete
1021795,20221213900697,00554352,아이큐어,175250,권리락(무상증자),2022-12-13,KOSDAQ,3115.0,3555.0,3270.0,3865.0,0.1412520064205458,0.049759229534510396,0.2407704654895666,,2022-12-13,2022-12-14,2022-12-15,2022-12-20,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,715.16,729.0,722.68,703.13,0.0193523127691706,0.010515129481514673,-0.01682141059343356,0.12189969365137521,0.03924410005299572,0.25759187608300016,complete
1244631,20211206000320,00145109,유한양행,000100,주요사항보고서(무상증자결정),2021-12-06,KOSPI,52658.0,54323.0,54587.0,55462.0,0.031619127198146524,0.03663261042956445,0.05324926886702874,,2021-12-06,2021-12-07,2021-12-08,2021-12-13,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSPI,2973.25,2991.72,3001.8,3001.66,0.006212057512822611,0.009602287059614856,0.009555200538131636,0.025407069685323913,0.027030323369949594,0.04369406832889711,complete
1033557,20221122000074,00145109,유한양행,000100,주요사항보고서(무상증자결정),2022-11-22,KOSPI,53375.0,53008.0,53558.0,52551.0,-0.006875878220140463,0.0034285714285713365,-0.015437939110070298,,2022-11-22,2022-11-23,2022-11-24,2022-11-29,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSPI,2405.27,2418.01,2441.33,2433.39,0.005296702657082264,0.014992079891238852,0.01169099518972927,-0.012172580877222727,-0.011563508462667516,-0.027128934299799567,complete
797299,20231124000264,00145109,유한양행,000100,주요사항보고서(무상증자결정),2023-11-24,KOSPI,59243.0,59243.0,60104.0,58860.0,0.0,0.014533362591361065,-0.006464898806610053,,2023-11-24,2023-11-27,2023-11-28,2023-12-01,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSPI,2496.63,2495.66,2521.76,2505.01,-0.0003885237299880995,0.010065568386184554,0.003356524595154342,0.0003885237299880995,0.004467794205176512,-0.009821423401764395,complete
1243088,20211209000421,00992871,종근당,185750,주요사항보고서(무상증자결정),2021-12-09,KOSPI,96796.0,96380.0,95134.0,98873.0,-0.004297698251993887,-0.01717013099714859,0.021457498243729,,2021-12-09,2021-12-10,2021-12-13,2021-12-16,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSPI,3029.57,3010.23,3001.66,3006.41,-0.006383744227728694,-0.0092125285106468,-0.007644649240651447,0.002086045975734807,-0.007957602486501791,0.029102147484380447,complete
1024226,20221208000282,00992871,종근당,185750,주요사항보고서(무상증자결정),2022-12-08,KOSPI,74422.0,76511.0,74856.0,78861.0,0.02806965682190743,0.005831608932842514,0.05964634113568579,,2022-12-08,2022-12-09,2022-12-12,2022-12-15,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSPI,2371.08,2389.04,2373.02,2360.97,0.007574607351924056,0.0008181925536043799,-0.004263879750999622,0.020495049469983373,0.005013416379238134,0.06391022088668541,complete
784394,20231214000549,00992871,종근당,185750,주요사항보고서(무상증자결정),2023-12-14,KOSPI,115779.0,115050.0,117146.0,120246.0,-0.006296478636022118,0.01180697708565459,0.03858212629233271,,2023-12-14,2023-12-15,2023-12-18,2023-12-21,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSPI,2544.18,2563.56,2566.86,2600.02,0.00761738556234226,0.008914463599273725,0.021948132600680736,-0.013913864198364378,0.0028925134863808655,0.01663399369165197,complete
